threshold,tp_threshold,sl_threshold,tp_sell,sl_sell,CAGR,MDD,Sharpe,Sortino,CumulativeReturn,Trades,HitDays,NumTP,NumSL
-4.1,25.0,-25.0,50.0,100.0,0.34125612554212426,-0.5694852522955776,0.0,0.0,1.2997252241386401,71.0,71.0,11.0,1.0
-4.1,25.0,-25.0,75.0,25.0,0.3174940977661167,-0.6116203691961845,0.0,0.0,1.1860332209733397,71.0,71.0,12.0,1.0
-4.1,25.0,-25.0,75.0,50.0,0.3035246694364131,-0.6060682246880618,0.0,0.0,1.1209273786268241,71.0,71.0,12.0,1.0
-4.1,25.0,-25.0,75.0,75.0,0.2934483361971105,-0.6010023869621963,0.0,0.0,1.0747539884873643,71.0,71.0,12.0,1.0
-4.1,25.0,-25.0,75.0,100.0,0.2847810098235246,-0.6010023869621963,0.0,0.0,1.0355620429550503,71.0,71.0,13.0,1.0
-4.1,25.0,-25.0,100.0,25.0,0.3030686308784247,-0.5138126878833036,0.0,0.0,1.1188234155262462,71.0,71.0,11.0,1.0
-4.1,25.0,-25.0,100.0,50.0,0.29784221352007734,-0.5049490824529814,0.0,0.0,1.0948074241654129,71.0,71.0,11.0,1.0
-4.1,25.0,-25.0,100.0,75.0,0.29389688711149287,-0.5041954224817875,0.0,0.0,1.076795430644788,71.0,71.0,11.0,1.0
-4.1,25.0,-25.0,100.0,100.0,0.288601837338208,-0.5041954224817875,0.0,0.0,1.0527794392839551,71.0,71.0,11.0,1.0
-4.1,25.0,-20.0,25.0,25.0,0.33527345342046866,-0.6616765104981339,0.0,0.0,1.2707485318082687,71.0,71.0,13.0,3.0
-4.1,25.0,-20.0,25.0,50.0,0.317677928862663,-0.653623173017835,0.0,0.0,1.1868984921309944,71.0,71.0,13.0,3.0
-4.1,25.0,-20.0,25.0,75.0,0.30109087089464914,-0.6425493022492772,0.0,0.0,1.1097145313549905,71.0,71.0,13.0,3.0
-4.1,25.0,-20.0,25.0,100.0,0.30055147242152414,-0.6085640000774015,0.0,0.0,1.1072346552997478,71.0,71.0,13.0,3.0
-4.1,25.0,-20.0,50.0,25.0,0.3221611970323177,-0.6382368281261241,0.0,0.0,1.208069403401753,71.0,71.0,13.0,3.0
-4.1,25.0,-20.0,50.0,50.0,0.30678257584541613,-0.6223893167813297,0.0,0.0,1.1359972964051899,71.0,71.0,13.0,3.0
-4.1,25.0,-20.0,50.0,75.0,0.2929780093204639,-0.604333094369519,0.0,0.0,1.0726148355392113,71.0,71.0,13.0,3.0
-4.1,25.0,-20.0,50.0,100.0,0.2917693021540435,-0.5641901697003041,0.0,0.0,1.067123913885618,71.0,71.0,13.0,3.0
-4.1,25.0,-20.0,75.0,25.0,0.304818508820216,-0.6022061236952261,0.0,0.0,1.126903950953288,71.0,71.0,13.0,3.0
-4.1,25.0,-20.0,75.0,50.0,0.29452257859482267,-0.5817784029542908,0.0,0.0,1.0796452454862626,71.0,71.0,13.0,3.0
-4.1,25.0,-20.0,75.0,75.0,0.2890666450529622,-0.5671454515471923,0.0,0.0,1.05488036275041,71.0,71.0,13.0,3.0
-4.1,25.0,-20.0,75.0,100.0,0.2870453189384903,-0.519912642408669,0.0,0.0,1.0457541284256338,71.0,71.0,13.0,3.0
-4.1,25.0,-20.0,100.0,25.0,0.3058149940255117,-0.5038594501719462,0.0,0.0,1.1315143939237986,71.0,71.0,11.0,2.0
-4.1,25.0,-20.0,100.0,50.0,0.3053877497236439,-0.4736657770956708,0.0,0.0,1.129536869079399,71.0,71.0,11.0,2.0
-4.1,25.0,-20.0,100.0,75.0,0.3055353371869052,-0.44818171969822096,0.0,0.0,1.1302198517965354,71.0,71.0,11.0,2.0
-4.1,25.0,-20.0,100.0,100.0,0.306978728016408,-0.3997429644983468,0.0,0.0,1.1369068323538798,71.0,71.0,11.0,2.0
-4.1,25.0,-15.0,25.0,25.0,0.3265179404590439,-0.6560264926751082,0.0,0.0,1.2287695332008446,71.0,71.0,13.0,4.0
-4.1,25.0,-15.0,25.0,50.0,0.3157935824418785,-0.6468379100416107,0.0,0.0,1.1780396039483914,71.0,71.0,13.0,4.0
-4.1,25.0,-15.0,25.0,75.0,0.2959665971372747,-0.6333345900898144,0.0,0.0,1.0862319269762355,71.0,71.0,13.0,4.0
-4.1,25.0,-15.0,25.0,100.0,0.2903260744737448,-0.6009726585447638,0.0,0.0,1.060579958726927,71.0,71.0,13.0,4.0
-4.1,25.0,-15.0,50.0,25.0,0.3216991250331467,-0.6400111282591143,0.0,0.0,1.2058812985828817,71.0,71.0,13.0,4.0
-4.1,25.0,-15.0,50.0,50.0,0.30648203216584746,-0.6197683634370966,0.0,0.0,1.1346041948497687,71.0,71.0,13.0,4.0
-4.1,25.0,-15.0,50.0,75.0,0.2925395460183353,-0.6057627504054077,0.0,0.0,1.0706218919382278,71.0,71.0,13.0,4.0
-4.1,25.0,-15.0,50.0,100.0,0.28372972721024925,-0.5641901697003041,0.0,0.0,1.0308412179581468,71.0,71.0,13.0,4.0
-4.1,25.0,-15.0,75.0,25.0,0.3068244614616582,-0.6022061236952261,0.0,0.0,1.1361914943302391,71.0,71.0,13.0,3.0
-4.1,25.0,-15.0,75.0,50.0,0.2963126512936758,-0.5817784029542908,0.0,0.0,1.0878124064383816,71.0,71.0,13.0,3.0
-4.1,25.0,-15.0,75.0,75.0,0.29095146531507465,-0.5671454515471923,0.0,0.0,1.063413987820808,71.0,71.0,13.0,3.0
-4.1,25.0,-15.0,75.0,100.0,0.28868768643432374,-0.519912642408669,0.0,0.0,1.0531673710711993,71.0,71.0,13.0,3.0
-4.1,25.0,-15.0,100.0,25.0,0.2959582676078387,-0.5044721905302127,0.0,0.0,1.0861938943588365,71.0,71.0,11.0,3.0
-4.1,25.0,-15.0,100.0,50.0,0.2936478392310058,-0.47431580705275067,0.0,0.0,1.0756618049671558,71.0,71.0,11.0,3.0
-4.1,25.0,-15.0,100.0,75.0,0.2900292303495624,-0.44886322281439905,0.0,0.0,1.0592356585897305,71.0,71.0,11.0,3.0
-4.1,25.0,-15.0,100.0,100.0,0.28961662803227317,-0.4004842901390604,0.0,0.0,1.0573680745997942,71.0,71.0,10.0,3.0
-4.1,25.0,-10.0,25.0,25.0,0.30420954109017395,-0.6595798085930498,0.0,0.0,1.1240896181395215,71.0,71.0,16.0,11.0
-4.1,25.0,-10.0,25.0,50.0,0.27981544998685015,-0.6356353700870637,0.0,0.0,1.013326348683088,71.0,71.0,16.0,10.0
-4.1,25.0,-10.0,25.0,75.0,0.29283057341765684,-0.6103141385276172,0.0,0.0,1.0719445578310993,71.0,71.0,14.0,8.0
-4.1,25.0,-10.0,25.0,100.0,0.27804492024398786,-0.609971914076789,0.0,0.0,1.0054361529504319,71.0,71.0,11.0,5.0
-4.1,25.0,-10.0,50.0,25.0,0.2955268004127134,-0.6321082152034727,0.0,0.0,1.0842244296939425,71.0,71.0,15.0,10.0
-4.1,25.0,-10.0,50.0,50.0,0.2982070435552069,-0.6013998642029015,0.0,0.0,1.0964781085581592,71.0,71.0,14.0,8.0
-4.1,25.0,-10.0,50.0,75.0,0.28034992449450313,-0.5791078505422518,0.0,0.0,1.0157121258469108,71.0,71.0,13.0,7.0
-4.1,25.0,-10.0,50.0,100.0,0.2806991004653234,-0.5791901579331389,0.0,0.0,1.017271758990427,71.0,71.0,11.0,5.0
-4.1,25.0,-10.0,75.0,25.0,0.29487970361063054,-0.5992152248434582,0.0,0.0,1.0812729645001915,71.0,71.0,13.0,7.0
-4.1,25.0,-10.0,75.0,50.0,0.2843340977397828,-0.5646477716335115,0.0,0.0,1.0335542998571654,71.0,71.0,13.0,7.0
-4.1,25.0,-10.0,75.0,75.0,0.281759521507426,-0.5392441232929767,0.0,0.0,1.022013035746621,71.0,71.0,12.0,7.0
-4.1,25.0,-10.0,75.0,100.0,0.2816172351510613,-0.5388639227229115,0.0,0.0,1.0213764367938762,71.0,71.0,11.0,5.0
-4.1,25.0,-10.0,100.0,25.0,0.2870639183649861,-0.48524641237961985,0.0,0.0,1.0458379844838,71.0,71.0,11.0,7.0
-4.1,25.0,-10.0,100.0,50.0,0.28526068798056214,-0.4427587063975117,0.0,0.0,1.0377184144477072,71.0,71.0,11.0,7.0
-4.1,25.0,-10.0,100.0,75.0,0.2821083221380427,-0.4232766334770648,0.0,0.0,1.023574142858421,71.0,71.0,11.0,7.0
-4.1,25.0,-10.0,100.0,100.0,0.2859226585670689,-0.4204030043671345,0.0,0.0,1.0406967013884318,71.0,71.0,10.0,5.0
-4.1,30.0,-50.0,25.0,25.0,0.3665302679457869,-0.6621351571202592,0.0,0.0,1.4247796346200046,71.0,71.0,7.0,0.0
-4.1,30.0,-50.0,25.0,50.0,0.3665302679457869,-0.6621351571202592,0.0,0.0,1.4247796346200046,71.0,71.0,7.0,0.0
-4.1,30.0,-50.0,25.0,75.0,0.3665302679457869,-0.6621351571202592,0.0,0.0,1.4247796346200046,71.0,71.0,7.0,0.0
-4.1,30.0,-50.0,25.0,100.0,0.3665302679457869,-0.6621351571202592,0.0,0.0,1.4247796346200046,71.0,71.0,7.0,0.0
-4.1,30.0,-50.0,50.0,25.0,0.38376663523825494,-0.656074921470725,0.0,0.0,1.512537625063481,71.0,71.0,7.0,0.0
-4.1,30.0,-50.0,50.0,50.0,0.38376663523825494,-0.656074921470725,0.0,0.0,1.512537625063481,71.0,71.0,7.0,0.0
-4.1,30.0,-50.0,50.0,75.0,0.38376663523825494,-0.656074921470725,0.0,0.0,1.512537625063481,71.0,71.0,7.0,0.0
-4.1,30.0,-50.0,50.0,100.0,0.38376663523825494,-0.656074921470725,0.0,0.0,1.512537625063481,71.0,71.0,7.0,0.0
-4.1,30.0,-50.0,75.0,25.0,0.4161787677869022,-0.6483108120930885,0.0,0.0,1.6830782966786875,71.0,71.0,8.0,0.0
-4.1,30.0,-50.0,75.0,50.0,0.4161787677869022,-0.6483108120930885,0.0,0.0,1.6830782966786875,71.0,71.0,8.0,0.0
-4.1,30.0,-50.0,75.0,75.0,0.4161787677869022,-0.6483108120930885,0.0,0.0,1.6830782966786875,71.0,71.0,8.0,0.0
-4.1,30.0,-50.0,75.0,100.0,0.4161787677869022,-0.6483108120930885,0.0,0.0,1.6830782966786875,71.0,71.0,8.0,0.0
-4.1,30.0,-50.0,100.0,25.0,0.37933138570973846,-0.5369783480902373,0.0,0.0,1.4897626230019934,71.0,71.0,8.0,0.0
-4.1,30.0,-50.0,100.0,50.0,0.37933138570973846,-0.5369783480902373,0.0,0.0,1.4897626230019934,71.0,71.0,8.0,0.0
-4.1,30.0,-50.0,100.0,75.0,0.37933138570973846,-0.5369783480902373,0.0,0.0,1.4897626230019934,71.0,71.0,8.0,0.0
-4.1,30.0,-50.0,100.0,100.0,0.37933138570973846,-0.5369783480902373,0.0,0.0,1.4897626230019934,71.0,71.0,8.0,0.0
-4.1,30.0,-45.0,25.0,25.0,0.3306958807329443,-0.6611494668699249,0.0,0.0,1.248737738530704,71.0,71.0,9.0,1.0
-4.1,30.0,-45.0,25.0,50.0,0.30862028330737523,-0.6594056050252619,0.0,0.0,1.1445283745041746,71.0,71.0,9.0,1.0
-4.1,30.0,-45.0,25.0,75.0,0.281461929224343,-0.6536623366165599,0.0,0.0,1.020681735519191,71.0,71.0,9.0,1.0
-4.1,30.0,-45.0,25.0,100.0,0.2607670179732289,-0.646099441091397,0.0,0.0,0.9294876692499416,71.0,71.0,10.0,1.0
-4.1,30.0,-45.0,50.0,25.0,0.3326348202758076,-0.6543420140791263,0.0,0.0,1.2580439879368939,71.0,71.0,9.0,1.0
-4.1,30.0,-45.0,50.0,50.0,0.3153858503253495,-0.6514387971101616,0.0,0.0,1.1761257936626648,71.0,71.0,9.0,1.0
-4.1,30.0,-45.0,50.0,75.0,0.29821162062254647,-0.6418427649958901,0.0,0.0,1.0964990740284821,71.0,71.0,9.0,1.0
-4.1,30.0,-45.0,50.0,100.0,0.28374700891222626,-0.6418427649958901,0.0,0.0,1.0309187647403624,71.0,71.0,10.0,1.0
-4.1,30.0,-45.0,75.0,25.0,0.4161787677869022,-0.6483108120930885,0.0,0.0,1.6830782966786875,71.0,71.0,8.0,0.0
-4.1,30.0,-45.0,75.0,50.0,0.4161787677869022,-0.6483108120930885,0.0,0.0,1.6830782966786875,71.0,71.0,8.0,0.0
-4.1,30.0,-45.0,75.0,75.0,0.4161787677869022,-0.6483108120930885,0.0,0.0,1.6830782966786875,71.0,71.0,8.0,0.0
-4.1,30.0,-45.0,75.0,100.0,0.4161787677869022,-0.6483108120930885,0.0,0.0,1.6830782966786875,71.0,71.0,8.0,0.0
-4.1,30.0,-45.0,100.0,25.0,0.37933138570973846,-0.5369783480902373,0.0,0.0,1.4897626230019934,71.0,71.0,8.0,0.0
-4.1,30.0,-45.0,100.0,50.0,0.37933138570973846,-0.5369783480902373,0.0,0.0,1.4897626230019934,71.0,71.0,8.0,0.0
-4.1,30.0,-45.0,100.0,75.0,0.37933138570973846,-0.5369783480902373,0.0,0.0,1.4897626230019934,71.0,71.0,8.0,0.0
-4.1,30.0,-45.0,100.0,100.0,0.37933138570973846,-0.5369783480902373,0.0,0.0,1.4897626230019934,71.0,71.0,8.0,0.0
-4.1,30.0,-40.0,25.0,25.0,0.3306958807329443,-0.6611494668699249,0.0,0.0,1.248737738530704,71.0,71.0,9.0,1.0
-4.1,30.0,-40.0,25.0,50.0,0.30862028330737523,-0.6594056050252619,0.0,0.0,1.1445283745041746,71.0,71.0,9.0,1.0
-4.1,30.0,-40.0,25.0,75.0,0.281461929224343,-0.6536623366165599,0.0,0.0,1.020681735519191,71.0,71.0,9.0,1.0
-4.1,30.0,-40.0,25.0,100.0,0.2607670179732289,-0.646099441091397,0.0,0.0,0.9294876692499416,71.0,71.0,10.0,1.0
-4.1,30.0,-40.0,50.0,25.0,0.3326348202758076,-0.6543420140791263,0.0,0.0,1.2580439879368939,71.0,71.0,9.0,1.0
-4.1,30.0,-40.0,50.0,50.0,0.3153858503253495,-0.6514387971101616,0.0,0.0,1.1761257936626648,71.0,71.0,9.0,1.0
-4.1,30.0,-40.0,50.0,75.0,0.29821162062254647,-0.6418427649958901,0.0,0.0,1.0964990740284821,71.0,71.0,9.0,1.0
-4.1,30.0,-40.0,50.0,100.0,0.28374700891222626,-0.6418427649958901,0.0,0.0,1.0309187647403624,71.0,71.0,10.0,1.0
-4.1,30.0,-40.0,75.0,25.0,0.3231759850314826,-0.645849575811954,0.0,0.0,1.2128797812411505,71.0,71.0,9.0,1.0
-4.1,30.0,-40.0,75.0,50.0,0.3136787028623613,-0.6408222889679763,0.0,0.0,1.1681246192198804,71.0,71.0,9.0,1.0
-4.1,30.0,-40.0,75.0,75.0,0.30790718848289167,-0.6360983612532896,0.0,0.0,1.141215403431239,71.0,71.0,10.0,1.0
-4.1,30.0,-40.0,75.0,100.0,0.2997254096396833,-0.6360983612532896,0.0,0.0,1.103440504162037,71.0,71.0,10.0,1.0
-4.1,30.0,-40.0,100.0,25.0,0.37933138570973846,-0.5369783480902373,0.0,0.0,1.4897626230019934,71.0,71.0,8.0,0.0
-4.1,30.0,-40.0,100.0,50.0,0.37933138570973846,-0.5369783480902373,0.0,0.0,1.4897626230019934,71.0,71.0,8.0,0.0
-4.1,30.0,-40.0,100.0,75.0,0.37933138570973846,-0.5369783480902373,0.0,0.0,1.4897626230019934,71.0,71.0,8.0,0.0
-4.1,30.0,-40.0,100.0,100.0,0.37933138570973846,-0.5369783480902373,0.0,0.0,1.4897626230019934,71.0,71.0,8.0,0.0
-4.1,30.0,-35.0,25.0,25.0,0.3306958807329443,-0.6611494668699249,0.0,0.0,1.248737738530704,71.0,71.0,9.0,1.0
-4.1,30.0,-35.0,25.0,50.0,0.30862028330737523,-0.6594056050252619,0.0,0.0,1.1445283745041746,71.0,71.0,9.0,1.0
-4.1,30.0,-35.0,25.0,75.0,0.281461929224343,-0.6536623366165599,0.0,0.0,1.020681735519191,71.0,71.0,9.0,1.0
-4.1,30.0,-35.0,25.0,100.0,0.2607670179732289,-0.646099441091397,0.0,0.0,0.9294876692499416,71.0,71.0,10.0,1.0
-4.1,30.0,-35.0,50.0,25.0,0.3326348202758076,-0.6543420140791263,0.0,0.0,1.2580439879368939,71.0,71.0,9.0,1.0
-4.1,30.0,-35.0,50.0,50.0,0.3153858503253495,-0.6514387971101616,0.0,0.0,1.1761257936626648,71.0,71.0,9.0,1.0
-4.1,30.0,-35.0,50.0,75.0,0.29821162062254647,-0.6418427649958901,0.0,0.0,1.0964990740284821,71.0,71.0,9.0,1.0
-4.1,30.0,-35.0,50.0,100.0,0.28374700891222626,-0.6418427649958901,0.0,0.0,1.0309187647403624,71.0,71.0,10.0,1.0
-4.1,30.0,-35.0,75.0,25.0,0.3231759850314826,-0.645849575811954,0.0,0.0,1.2128797812411505,71.0,71.0,9.0,1.0
-4.1,30.0,-35.0,75.0,50.0,0.3136787028623613,-0.6408222889679763,0.0,0.0,1.1681246192198804,71.0,71.0,9.0,1.0
-4.1,30.0,-35.0,75.0,75.0,0.30790718848289167,-0.6360983612532896,0.0,0.0,1.141215403431239,71.0,71.0,10.0,1.0
-4.1,30.0,-35.0,75.0,100.0,0.2997254096396833,-0.6360983612532896,0.0,0.0,1.103440504162037,71.0,71.0,10.0,1.0
-4.1,30.0,-35.0,100.0,25.0,0.3213336750707161,-0.5328332782774594,0.0,0.0,1.2041517342422448,71.0,71.0,9.0,1.0
-4.1,30.0,-35.0,100.0,50.0,0.3152221889968059,-0.5243164342785936,0.0,0.0,1.175357907543031,71.0,71.0,9.0,1.0
-4.1,30.0,-35.0,100.0,75.0,0.310604118059727,-0.5235922589468612,0.0,0.0,1.1537625375186198,71.0,71.0,9.0,1.0
-4.1,30.0,-35.0,100.0,100.0,0.3057048396749542,-0.5235922589468612,0.0,0.0,1.1310044244691926,71.0,71.0,10.0,1.0
-4.1,30.0,-30.0,25.0,25.0,0.3306958807329443,-0.6611494668699249,0.0,0.0,1.248737738530704,71.0,71.0,9.0,1.0
-4.1,30.0,-30.0,25.0,50.0,0.30862028330737523,-0.6594056050252619,0.0,0.0,1.1445283745041746,71.0,71.0,9.0,1.0
-4.1,30.0,-30.0,25.0,75.0,0.281461929224343,-0.6536623366165599,0.0,0.0,1.020681735519191,71.0,71.0,9.0,1.0
-4.1,30.0,-30.0,25.0,100.0,0.2607670179732289,-0.646099441091397,0.0,0.0,0.9294876692499416,71.0,71.0,10.0,1.0
-4.1,30.0,-30.0,50.0,25.0,0.3326348202758076,-0.6543420140791263,0.0,0.0,1.2580439879368939,71.0,71.0,9.0,1.0
-4.1,30.0,-30.0,50.0,50.0,0.3153858503253495,-0.6514387971101616,0.0,0.0,1.1761257936626648,71.0,71.0,9.0,1.0
-4.1,30.0,-30.0,50.0,75.0,0.29821162062254647,-0.6418427649958901,0.0,0.0,1.0964990740284821,71.0,71.0,9.0,1.0
-4.1,30.0,-30.0,50.0,100.0,0.28374700891222626,-0.6418427649958901,0.0,0.0,1.0309187647403624,71.0,71.0,10.0,1.0
-4.1,30.0,-30.0,75.0,25.0,0.3231759850314826,-0.645849575811954,0.0,0.0,1.2128797812411505,71.0,71.0,9.0,1.0
-4.1,30.0,-30.0,75.0,50.0,0.3136787028623613,-0.6408222889679763,0.0,0.0,1.1681246192198804,71.0,71.0,9.0,1.0
-4.1,30.0,-30.0,75.0,75.0,0.30790718848289167,-0.6360983612532896,0.0,0.0,1.141215403431239,71.0,71.0,10.0,1.0
-4.1,30.0,-30.0,75.0,100.0,0.2997254096396833,-0.6360983612532896,0.0,0.0,1.103440504162037,71.0,71.0,10.0,1.0
-4.1,30.0,-30.0,100.0,25.0,0.3213336750707161,-0.5328332782774594,0.0,0.0,1.2041517342422448,71.0,71.0,9.0,1.0
-4.1,30.0,-30.0,100.0,50.0,0.3152221889968059,-0.5243164342785936,0.0,0.0,1.175357907543031,71.0,71.0,9.0,1.0
-4.1,30.0,-30.0,100.0,75.0,0.310604118059727,-0.5235922589468612,0.0,0.0,1.1537625375186198,71.0,71.0,9.0,1.0
-4.1,30.0,-30.0,100.0,100.0,0.3057048396749542,-0.5235922589468612,0.0,0.0,1.1310044244691926,71.0,71.0,10.0,1.0
-4.1,30.0,-25.0,25.0,25.0,0.33092590543979394,-0.65933185518358,0.0,0.0,1.2498404780588537,71.0,71.0,9.0,2.0
-4.1,30.0,-25.0,25.0,50.0,0.32169043386292917,-0.6534186543986171,0.0,0.0,1.205840155701789,71.0,71.0,9.0,2.0
-4.1,30.0,-25.0,25.0,75.0,0.3172234686576558,-0.6404432502891932,0.0,0.0,1.1847598052694215,71.0,71.0,9.0,2.0
-4.1,30.0,-25.0,25.0,100.0,0.35087120963658447,-0.6324090900837896,0.0,0.0,1.3467949684495375,71.0,71.0,9.0,1.0
-4.1,30.0,-25.0,50.0,25.0,0.33603486595761467,-0.6501054964896655,0.0,0.0,1.274423179859633,71.0,71.0,9.0,2.0
-4.1,30.0,-25.0,50.0,50.0,0.325704291650629,-0.6379526619259066,0.0,0.0,1.2248941563979177,71.0,71.0,9.0,2.0
-4.1,30.0,-25.0,50.0,75.0,0.32613064155392957,-0.6222755493418024,0.0,0.0,1.2269242994048537,71.0,71.0,9.0,2.0
-4.1,30.0,-25.0,50.0,100.0,0.36020810662163694,-0.5948963959620732,0.0,0.0,1.3930955114679566,71.0,71.0,9.0,1.0
-4.1,30.0,-25.0,75.0,25.0,0.3231759850314826,-0.645849575811954,0.0,0.0,1.2128797812411505,71.0,71.0,9.0,1.0
-4.1,30.0,-25.0,75.0,50.0,0.3136787028623613,-0.6408222889679763,0.0,0.0,1.1681246192198804,71.0,71.0,9.0,1.0
-4.1,30.0,-25.0,75.0,75.0,0.30790718848289167,-0.6360983612532896,0.0,0.0,1.141215403431239,71.0,71.0,10.0,1.0
-4.1,30.0,-25.0,75.0,100.0,0.2997254096396833,-0.6360983612532896,0.0,0.0,1.103440504162037,71.0,71.0,10.0,1.0
-4.1,30.0,-25.0,100.0,25.0,0.3213336750707161,-0.5328332782774594,0.0,0.0,1.2041517342422448,71.0,71.0,9.0,1.0
-4.1,30.0,-25.0,100.0,50.0,0.3152221889968059,-0.5243164342785936,0.0,0.0,1.175357907543031,71.0,71.0,9.0,1.0
-4.1,30.0,-25.0,100.0,75.0,0.310604118059727,-0.5235922589468612,0.0,0.0,1.1537625375186198,71.0,71.0,9.0,1.0
-4.1,30.0,-25.0,100.0,100.0,0.3057048396749542,-0.5235922589468612,0.0,0.0,1.1310044244691926,71.0,71.0,10.0,1.0
-4.1,30.0,-20.0,25.0,25.0,0.33742182675335686,-0.6722174131127324,0.0,0.0,1.281126671803643,71.0,71.0,10.0,3.0
-4.1,30.0,-20.0,25.0,50.0,0.3174028450230526,-0.667762012809899,0.0,0.0,1.1856037874758187,71.0,71.0,10.0,3.0
-4.1,30.0,-20.0,25.0,75.0,0.31028660448950873,-0.6600056627455784,0.0,0.0,1.1522828789967048,71.0,71.0,10.0,3.0
-4.1,30.0,-20.0,25.0,100.0,0.2905027473345163,-0.6278879343285995,0.0,0.0,1.0613803161353155,71.0,71.0,10.0,3.0
-4.1,30.0,-20.0,50.0,25.0,0.3261337838013776,-0.6577953812397865,0.0,0.0,1.226939266240929,71.0,71.0,10.0,3.0
-4.1,30.0,-20.0,50.0,50.0,0.30565688910778466,-0.6433938591001171,0.0,0.0,1.1307824576941266,71.0,71.0,10.0,3.0
-4.1,30.0,-20.0,50.0,75.0,0.3050378176197326,-0.6265560928834146,0.0,0.0,1.1279180733634533,71.0,71.0,10.0,3.0
-4.1,30.0,-20.0,50.0,100.0,0.291754166696059,-0.5899138557483836,0.0,0.0,1.067055216220465,71.0,71.0,10.0,3.0
-4.1,30.0,-20.0,75.0,25.0,0.31565321966458537,-0.6383614328593088,0.0,0.0,1.177380647135974,71.0,71.0,10.0,3.0
-4.1,30.0,-20.0,75.0,50.0,0.30620116629188776,-0.6202026492772842,0.0,0.0,1.1333028371335363,71.0,71.0,11.0,3.0
-4.1,30.0,-20.0,75.0,75.0,0.2989338409464839,-0.6070667883192848,0.0,0.0,1.099808938731651,71.0,71.0,10.0,3.0
-4.1,30.0,-20.0,75.0,100.0,0.29783437901554444,-0.5641901697003038,0.0,0.0,1.0947715566851262,71.0,71.0,10.0,3.0
-4.1,30.0,-20.0,100.0,25.0,0.3237593692533356,-0.5232694305252499,0.0,0.0,1.2156482538052025,71.0,71.0,9.0,2.0
-4.1,30.0,-20.0,100.0,50.0,0.32208287878759,-0.49425699248692434,0.0,0.0,1.207698434787826,71.0,71.0,9.0,2.0
-4.1,30.0,-20.0,100.0,75.0,0.3227423039400714,-0.4697699208298628,0.0,0.0,1.210823182714437,71.0,71.0,9.0,2.0
-4.1,30.0,-20.0,100.0,100.0,0.32365057944634734,-0.42322618365883935,0.0,0.0,1.2151318175391173,71.0,71.0,10.0,2.0
-4.1,30.0,-15.0,25.0,25.0,0.30585740400446104,-0.6636637465861425,0.0,0.0,1.1317107557929758,71.0,71.0,11.0,5.0
-4.1,30.0,-15.0,25.0,50.0,0.3006595436906867,-0.646408111283324,0.0,0.0,1.1077313600043976,71.0,71.0,11.0,5.0
-4.1,30.0,-15.0,25.0,75.0,0.2718965230971877,-0.6411677904629979,0.0,0.0,0.978191950817417,71.0,71.0,11.0,4.0
-4.1,30.0,-15.0,25.0,100.0,0.2547486700211121,-0.6176673531127015,0.0,0.0,0.9034771638779526,71.0,71.0,9.0,4.0
-4.1,30.0,-15.0,50.0,25.0,0.31452659318076015,-0.6608754800605238,0.0,0.0,1.1720961838939594,71.0,71.0,11.0,4.0
-4.1,30.0,-15.0,50.0,50.0,0.2914849541253881,-0.6428733828930155,0.0,0.0,1.065833546071938,71.0,71.0,11.0,4.0
-4.1,30.0,-15.0,50.0,75.0,0.2807117690283778,-0.6327256041189766,0.0,0.0,1.017328359212725,71.0,71.0,10.0,4.0
-4.1,30.0,-15.0,50.0,100.0,0.2681294467261941,-0.5946742596536942,0.0,0.0,0.9616186543090028,71.0,71.0,9.0,4.0
-4.1,30.0,-15.0,75.0,25.0,0.2984898438673591,-0.6388958239560061,0.0,0.0,1.0977737434966257,71.0,71.0,11.0,4.0
-4.1,30.0,-15.0,75.0,50.0,0.2871052165153192,-0.6202533848955373,0.0,0.0,1.04602418635857,71.0,71.0,11.0,4.0
-4.1,30.0,-15.0,75.0,75.0,0.2766889492942617,-0.6070667883192848,0.0,0.0,0.999406956008352,71.0,71.0,10.0,4.0
-4.1,30.0,-15.0,75.0,100.0,0.26879333116537607,-0.5641901697003038,0.0,0.0,0.9645328704486231,71.0,71.0,9.0,4.0
-4.1,30.0,-15.0,100.0,25.0,0.31040158052360844,-0.524624133456336,0.0,0.0,1.15281860767602,71.0,71.0,10.0,3.0
-4.1,30.0,-15.0,100.0,50.0,0.3067910858710985,-0.49569413870435497,0.0,0.0,1.1360367512520422,71.0,71.0,10.0,3.0
-4.1,30.0,-15.0,100.0,75.0,0.3036481776517148,-0.4712766508119429,0.0,0.0,1.1214974243654496,71.0,71.0,10.0,3.0
-4.1,30.0,-15.0,100.0,100.0,0.3026675285956646,-0.42486517479891217,0.0,0.0,1.1169740217835278,71.0,71.0,10.0,3.0
-4.1,30.0,-10.0,25.0,25.0,0.3061127506407184,-0.661350294508519,0.0,0.0,1.132893280342584,71.0,71.0,11.0,8.0
-4.1,30.0,-10.0,25.0,50.0,0.29599017326877153,-0.6293529523180506,0.0,0.0,1.0863395779864837,71.0,71.0,11.0,9.0
-4.1,30.0,-10.0,25.0,75.0,0.273306019221345,-0.6182643501648438,0.0,0.0,0.9844162705266202,71.0,71.0,11.0,9.0
-4.1,30.0,-10.0,25.0,100.0,0.27714875887101376,-0.6176673531127013,0.0,0.0,1.0014501389507093,71.0,71.0,9.0,5.0
